vidID,clip_num,personID,passive_weight,arms_to_upper_body,sink,head_drop,jump,rhythmicity,spread,free_flow,light_weight,up_or_rise,rotation,emotion
003/_mAfwH6i90E.mp4/0402.mp4,0402_0293_0001,0,0,0,2,2,0,0,0,0,1,1,2,sad
003/cKA-qeZuH_w.mp4/0515.mp4,0515_0198_0002,0,0,4,1,1,0,0,0,0,3,1,1,sad
003/fD6VkIRlIRI.mp4/0893.mp4,0893_0186_0001,0,0,0,3,3,0,1,0,0,0,0,0,sad
003/uNT6HrrnqPU.mp4/1791.mp4,1791_0232_0002,0,2,0,1,1,0,0,0,0,0,0,0,sad
003/CZ2NP8UsPuE.mp4/0111.mp4,0111_0155_0001,0,1,1,1,0,0,0,0,0,0,1,0,sad
003/9bK05eBt1GM.mp4/0407.mp4,0407_0120_0002,1,0,1,2,0,0,1,1,1,0,0,0,sad
003/J4bt4y9ShTA.mp4/0430.mp4,0430_0095_0001,0,0,2,0,0,0,0,0,0,2,0,0,sad
003/_7oWZq_s_Sk.mp4/0812.mp4,0812_0204_0003,1,0,0,0,1,0,0,0,1,2,1,1,neutral
003/cWYJHb25EVs.mp4/0221.mp4,0221_0181_0001,0,0,0,0,0,0,3,1,0,3,0,0,happy
003/G5Yr20A5z_Q.mp4/0896.mp4,0896_0246_0001,0,2,0,2,2,0,2,0,0,0,1,0,sad
003/K--hW14uzA0.mp4/0777.mp4,0777_0051_0003,1,0,0,1,2,0,0,0,0,1,1,0,sad
003/QMwT7DFA5O4.mp4/0235.mp4,0235_0114_0001,0,0,0,0,1,0,0,0,0,0,1,0,sad
003/phrYEKv0rmw.mp4/0581.mp4,0581_0167_0006,5,0,0,0,1,0,0,0,0,0,1,0,other
003/c9pEMjPT16M.mp4/0916.mp4,0916_0252_0001,0,0,0,2,2,0,0,0,0,0,0,0,sad
003/oD_wxyTHJ2I.mp4/0715.mp4,0715_0137_0002,1,3,0,0,0,0,1,0,0,0,0,0,sad
003/lDmLcWWBp1E.mp4/0264.mp4,0264_0263_0002,1,0,0,2,2,0,0,0,0,0,0,0,sad
003/_a9SWtcaNj8.mp4/0789.mp4,0789_0147_0002,0,0,0,0,0,0,3,3,2,0,2,2,happy
003/K_SpqDJnlps.mp4/0619.mp4,0619_0126_0002,0,0,0,0,0,0,3,0,0,3,0,0,happy
003/_mAfwH6i90E.mp4/0426.mp4,0426_0151_0002,1,0,0,0,0,0,0,0,0,1,3,0,other
003/IzvOYVMltkI.mp4/0817.mp4,0817_0163_0002,1,0,0,1,1,0,0,0,0,0,0,0,sad
003/rUYsoIIE37A.mp4/0159.mp4,0159_0217_0002,1,0,0,0,1,0,0,1,1,2,2,0,happy
003/r2llOyS-BmE.mp4/0556.mp4,0556_0207_0002,1,0,0,1,2,0,0,0,0,0,0,0,sad
003/HJzgJ9ZjvJk.mp4/0845.mp4,0845_0167_0004,0,0,0,3,0,0,0,0,0,0,1,0,sad
003/D-BJTU6NxZ8.mp4/0155.mp4,0155_0173_0002,1,0,0,2,1,0,1,0,0,0,0,0,sad
003/_7oWZq_s_Sk.mp4/0002.mp4,0002_0181_0001,1,0,0,0,0,0,4,0,2,0,3,0,other
003/1j20qq1JyX4.mp4/0644.mp4,0644_0271_0001,0,0,0,2,2,0,0,0,0,2,2,0,sad
003/IzvOYVMltkI.mp4/0720.mp4,0720_0114_0003,2,0,0,1,1,0,0,0,0,0,0,0,sad
003/g1wyIcLPbq0.mp4/0330.mp4,0330_0170_0002,0,0,0,0,1,0,0,0,0,0,1,0,sad
003/uNT6HrrnqPU.mp4/1687.mp4,1687_0200_0002,1,1,0,1,1,0,0,0,0,1,0,0,sad
003/E7JcKooKVsM.mp4/0216.mp4,0216_0250_0002,0,3,0,2,3,0,1,0,0,0,1,0,sad
003/Di1MG6auDYo.mp4/0024.mp4,0024_0046_0002,0,0,0,0,0,0,0,0,0,2,2,0,neutral
003/JNb4nWexD0I.mp4/0149.mp4,0149_0174_0002,0,0,0,0,2,0,2,0,0,1,0,0,sad
003/_a9SWtcaNj8.mp4/0417.mp4,0417_0183_0001,0,2,0,0,0,0,1,1,2,0,0,0,neutral
003/P90hF2S1JzA.mp4/0555.mp4,0555_0170_0001,0,1,0,1,1,0,0,0,0,0,1,0,sad
003/0f39OWEqJ24.mp4/0963.mp4,0963_0236_0001,0,0,0,3,0,0,0,0,0,0,0,0,sad
003/_a9SWtcaNj8.mp4/0343.mp4,0343_0169_0002,0,0,0,0,0,0,2,0,0,2,0,0,neutral
003/ax3q-RkVIt4.mp4/0534.mp4,0534_0215_0007,0,2,0,2,0,0,1,0,0,0,0,0,sad
003/qrkff49p4E4.mp4/0634.mp4,0634_0196_0002,0,0,0,0,2,0,1,0,0,0,0,0,sad
003/C25wkwAMB-w.mp4/0945.mp4,0945_0144_0002,1,0,0,1,1,0,0,0,0,1,1,0,sad
003/Ksd1JQFHYWA.mp4/0805.mp4,0805_0052_0002,0,0,0,0,0,0,3,0,0,0,0,0,other
003/b5pRYl_djbs.mp4/0374.mp4,0374_0069_0001,0,0,0,0,0,0,3,0,0,0,1,0,neutral
003/_a9SWtcaNj8.mp4/0342.mp4,0342_0110_0001,0,0,0,0,2,0,3,0,0,0,0,0,sad
003/uNT6HrrnqPU.mp4/1282.mp4,1282_0167_0002,0,0,0,0,0,0,1,0,1,1,0,0,happy
003/U_WzY2k8IBM.mp4/0682.mp4,0682_0147_0001,0,0,0,0,0,0,0,0,0,2,3,0,happy
003/RvdxDMfMtiA.mp4/0726.mp4,0726_0162_0002,1,2,0,1,1,0,0,0,0,0,0,0,sad
003/KWoSGtglCms.mp4/0135.mp4,0135_0322_0003,0,2,1,2,1,0,0,0,0,1,0,0,sad
003/HymKCzQJbB8.mp4/0920.mp4,0920_0251_0001,0,2,3,2,0,0,1,0,0,2,0,0,sad
003/gjdgj04FzR0.mp4/0133.mp4,0133_0176_0001,0,2,2,1,2,0,1,0,0,0,0,0,sad
003/7YpF6DntOYw.mp4/0302.mp4,0302_0048_0002,1,2,0,0,1,0,0,0,0,0,0,0,sad
003/iSlDMboCSao.mp4/0206.mp4,0206_0082_0001,0,0,0,0,1,0,1,2,1,2,1,0,happy
003/_mAfwH6i90E.mp4/0100.mp4,0100_0079_0003,0,0,0,0,0,0,3,0,0,0,0,0,neutral
003/IzvOYVMltkI.mp4/0214.mp4,0214_0185_0002,0,0,0,0,2,0,1,2,3,0,2,0,sad
003/0f39OWEqJ24.mp4/0196.mp4,0196_0220_0001,0,0,0,0,0,0,0,2,0,3,2,0,happy
003/7YpF6DntOYw.mp4/0256.mp4,0256_0036_0003,0,0,0,1,1,0,0,1,1,1,3,0,happy
003/Hi8QeP_VPu0.mp4/0476.mp4,0476_0061_0001,0,2,0,0,0,0,2,0,0,0,0,0,sad
003/KHHgQ_Pe4cI.mp4/0375.mp4,0375_0129_0001,0,1,0,0,2,0,0,0,0,0,1,0,sad
003/kMy-6RtoOVU.mp4/0218.mp4,0218_0046_0001,0,1,0,2,3,0,2,0,0,0,0,0,sad
003/ly1upu2FNTs.mp4/0242.mp4,0242_0259_0003,2,0,0,0,0,0,0,0,0,1,1,0,happy
003/uNT6HrrnqPU.mp4/1749.mp4,1749_0107_0002,0,0,0,0,0,0,0,0,0,1,1,0,happy
003/E7JcKooKVsM.mp4/0064.mp4,0064_0174_0002,0,0,0,0,0,0,2,2,0,2,1,0,happy
003/WlgxRNCHQzw.mp4/1383.mp4,1383_0170_0002,1,0,0,1,1,0,0,0,0,0,0,0,sad
003/0f39OWEqJ24.mp4/0875.mp4,0875_0236_0001,0,0,0,1,2,0,1,0,0,0,1,0,sad
003/rUYsoIIE37A.mp4/0464.mp4,0464_0156_0001,0,0,1,2,1,0,0,0,0,2,0,0,sad
003/_mAfwH6i90E.mp4/1085.mp4,1085_0151_0001,0,0,0,1,1,0,2,0,0,0,1,0,sad
003/rUYsoIIE37A.mp4/0513.mp4,0513_0150_0001,0,1,0,0,0,0,0,0,0,0,0,0,neutral
003/QMwT7DFA5O4.mp4/0653.mp4,0653_0109_0001,0,0,0,2,2,0,0,0,0,0,1,0,sad
003/32HR3MnDZ8g.mp4/0201.mp4,0201_0308_0001,0,0,0,1,1,0,0,1,0,2,1,1,other
003/Di1MG6auDYo.mp4/0141.mp4,0141_0116_0002,1,1,1,1,1,0,2,0,0,1,0,0,sad
003/_7oWZq_s_Sk.mp4/0442.mp4,0442_0282_0001,0,3,0,1,1,0,2,0,0,0,1,0,other
003/9bK05eBt1GM.mp4/0786.mp4,0786_0137_0002,0,0,1,0,0,0,2,0,0,3,1,0,neutral
003/P90hF2S1JzA.mp4/0995.mp4,0995_0295_0002,0,2,0,1,1,0,0,0,0,1,0,0,sad
003/_a9SWtcaNj8.mp4/0646.mp4,0646_0080_0001,0,0,0,0,0,0,1,2,0,0,0,1,other
003/ax3q-RkVIt4.mp4/0269.mp4,0269_0256_0005,4,0,0,2,3,0,0,0,0,0,1,0,sad
003/_mAfwH6i90E.mp4/0563.mp4,0563_0134_0002,0,0,0,0,0,0,0,0,0,2,2,0,other
003/J1jDc2rTJlg.mp4/0277.mp4,0277_0076_0001,0,0,0,0,2,0,0,0,0,0,0,0,sad
003/ly1upu2FNTs.mp4/0230.mp4,0230_0153_0001,0,0,0,0,0,0,0,0,0,1,1,0,happy
003/bhlFavrh7WU.mp4/0356.mp4,0356_0103_0001,0,0,0,2,1,0,0,0,0,0,0,0,sad
003/Kb1fduj-jdY.mp4/0514.mp4,0514_0067_0002,1,0,0,2,1,0,1,0,0,0,2,0,other
003/lT1zdTL-3SM.mp4/0532.mp4,0532_0253_0002,1,2,0,1,1,0,0,0,0,0,0,0,sad
003/7YpF6DntOYw.mp4/0039.mp4,0039_0165_0002,1,0,0,0,0,0,0,1,1,0,1,0,happy
003/uNT6HrrnqPU.mp4/1238.mp4,1238_0118_0002,1,1,0,0,1,0,0,0,0,0,0,0,sad
003/WlgxRNCHQzw.mp4/1940.mp4,1940_0140_0002,1,0,0,0,0,0,0,0,0,2,0,0,happy
003/l2XO3tQk8lI.mp4/0091.mp4,0091_0212_0001,0,0,1,2,2,0,0,0,0,1,0,0,sad
003/2PpxiG0WU18.mp4/0325.mp4,0325_0190_0001,0,0,0,0,2,0,0,0,0,2,1,0,sad
003/4gVsDd8PV9U.mp4/0695.mp4,0695_0116_0001,0,0,0,2,1,0,0,0,0,2,1,0,sad
003/jqZpiHlJUig.mp4/0336.mp4,0336_0064_0003,1,0,0,0,0,0,3,2,0,3,2,0,happy
003/D-BJTU6NxZ8.mp4/0029.mp4,0029_0248_0002,1,0,3,3,3,0,0,0,0,1,1,0,sad
003/N7baJsMszJ0.mp4/0673.mp4,0673_0140_0001,0,0,0,2,2,0,1,0,0,0,0,0,sad
003/P90hF2S1JzA.mp4/0428.mp4,0428_0137_0002,0,0,0,0,1,0,0,0,0,0,0,0,sad
003/9bK05eBt1GM.mp4/0085.mp4,0085_0167_0002,1,0,0,0,1,0,3,0,0,4,0,0,happy
003/j5jmjhGBW44.mp4/0181.mp4,0181_0299_0001,0,0,0,3,0,0,2,0,1,0,1,0,sad
003/_7oWZq_s_Sk.mp4/0686.mp4,0686_0416_0001,0,0,0,1,0,0,0,0,0,2,0,1,other
003/c9pEMjPT16M.mp4/0662.mp4,0662_0143_0001,0,0,0,1,1,0,1,0,0,0,0,0,sad
003/uNT6HrrnqPU.mp4/0352.mp4,0352_0140_0002,0,1,0,1,3,0,0,0,0,0,0,0,sad
003/_a9SWtcaNj8.mp4/0509.mp4,0509_0124_0001,0,0,0,0,3,0,0,0,0,0,0,0,sad
003/G5Yr20A5z_Q.mp4/1078.mp4,1078_0156_0003,0,1,1,0,1,0,0,0,0,1,0,0,sad
003/_7oWZq_s_Sk.mp4/0440.mp4,0440_0237_0003,2,2,0,0,2,0,1,0,0,0,2,1,neutral
003/l2XO3tQk8lI.mp4/0219.mp4,0219_0246_0001,0,0,0,0,2,0,0,0,0,0,1,0,sad
003/qrkff49p4E4.mp4/0397.mp4,0397_0146_0002,0,0,0,0,1,0,0,0,0,0,0,0,sad
003/5YPjcdLbs5g.mp4/0839.mp4,0839_0123_0001,0,0,0,2,3,0,1,1,0,0,1,0,sad
003/Hi8QeP_VPu0.mp4/0482.mp4,0482_0081_0001,0,0,0,0,1,0,0,0,0,0,2,0,neutral
003/c9pEMjPT16M.mp4/1238.mp4,1238_0286_0002,1,0,1,0,2,0,1,0,0,1,1,0,sad
003/J1jDc2rTJlg.mp4/0288.mp4,0288_0065_0001,0,0,0,3,2,0,0,0,0,0,0,0,sad
003/oq_bufAhyl8.mp4/0153.mp4,0153_0103_0002,0,1,0,0,1,0,0,0,0,0,1,0,sad
003/iK4Y-JKRRAc.mp4/0355.mp4,0355_0113_0002,0,0,1,1,0,0,0,0,0,1,0,0,neutral
003/_7oWZq_s_Sk.mp4/0282.mp4,0282_0138_0002,1,0,0,0,0,0,4,1,1,0,1,0,other
003/Di1MG6auDYo.mp4/0137.mp4,0137_0176_0001,0,2,0,0,1,0,2,0,0,0,0,0,sad
003/TzaVHtLXOzY.mp4/0115.mp4,0115_0227_0001,0,2,0,2,2,0,1,0,0,0,0,0,sad
003/Vmef_8MY46w.mp4/0966.mp4,0966_0141_0002,0,4,0,0,1,0,0,0,0,0,1,0,sad
003/J4bt4y9ShTA.mp4/0040.mp4,0040_0073_0001,0,0,0,0,0,2,0,0,2,0,1,0,happy
003/J1jDc2rTJlg.mp4/0487.mp4,0487_0050_0003,1,0,0,0,2,0,1,0,0,2,0,0,sad
003/2qQs3Y9OJX0.mp4/0787.mp4,0787_0122_0002,0,0,0,2,1,0,1,0,1,0,0,0,sad
003/uzPI7FcF79U.mp4/0026.mp4,0026_0107_0005,1,2,0,1,1,0,1,0,0,0,0,0,sad
003/HJzgJ9ZjvJk.mp4/0288.mp4,0288_0348_0001,0,0,0,3,3,0,0,0,0,2,1,0,sad
003/QMwT7DFA5O4.mp4/0828.mp4,0828_0185_0001,0,0,1,4,3,0,0,0,0,0,1,0,sad
003/RvdxDMfMtiA.mp4/0395.mp4,0395_0230_0001,0,0,0,2,1,0,0,0,0,0,0,0,sad
003/lT1zdTL-3SM.mp4/0616.mp4,0616_0253_0001,0,0,0,0,1,0,0,0,1,1,1,0,other
003/Kb1fduj-jdY.mp4/0567.mp4,0567_0050_0001,0,0,0,0,0,0,3,3,2,3,1,0,happy
003/_a9SWtcaNj8.mp4/0616.mp4,0616_0102_0001,0,0,0,0,1,0,2,0,0,0,0,0,sad
003/rFgb2ECMcrY.mp4/0876.mp4,0876_0121_0002,0,0,0,0,0,0,0,0,0,0,3,0,happy
003/P90hF2S1JzA.mp4/0084.mp4,0084_0145_0001,0,0,0,1,1,0,0,0,0,0,0,0,sad
003/HV0H6oc4Kvs.mp4/0289.mp4,0289_0118_0001,0,0,0,2,1,0,1,0,0,0,0,0,sad
003/UIy730JrFIc.mp4/0463.mp4,0463_0168_0002,1,0,0,2,1,0,2,0,0,0,0,0,sad
003/_mAfwH6i90E.mp4/0492.mp4,0492_0164_0001,0,0,0,0,1,0,0,0,0,2,3,0,happy
003/lDmLcWWBp1E.mp4/0058.mp4,0058_0201_0001,0,4,0,2,2,0,2,0,0,0,0,0,sad
003/lDmLcWWBp1E.mp4/0555.mp4,0555_0140_0001,0,0,0,0,1,0,0,0,0,0,0,0,sad
003/_mAfwH6i90E.mp4/0693.mp4,0693_0283_0001,0,3,0,2,3,0,0,0,0,0,1,0,sad
003/rJKeqfTlAeY.mp4/0490.mp4,0490_0188_0002,1,0,0,0,1,0,2,0,0,2,0,0,happy
003/_a9SWtcaNj8.mp4/0014.mp4,0014_0155_0001,0,0,0,1,1,0,0,0,0,0,0,0,sad
003/rXFlJbXyZyc.mp4/0576.mp4,0576_0133_0001,0,1,0,2,2,0,1,0,0,0,0,0,sad
003/HymKCzQJbB8.mp4/0352.mp4,0352_0203_0001,0,0,2,3,2,0,0,0,0,0,1,0,sad
003/2PpxiG0WU18.mp4/0169.mp4,0169_0487_0002,1,0,0,1,1,0,0,0,0,4,1,0,happy
003/bhlFavrh7WU.mp4/0316.mp4,0316_0123_0001,0,0,1,0,1,0,1,1,0,2,1,0,happy
003/IzvOYVMltkI.mp4/0146.mp4,0146_0242_0002,0,0,0,2,0,0,2,1,0,0,1,0,neutral
003/8VZEwOCQ8bc.mp4/0345.mp4,0345_0174_0002,0,0,0,1,2,0,1,0,0,1,1,0,sad
003/Gvp-cj3bmIY.mp4/0008.mp4,0008_0102_0001,0,0,0,0,0,0,3,0,1,0,0,0,neutral
003/6d5u6FHvz7Q.mp4/0519.mp4,0519_0115_0003,1,0,0,2,2,0,1,0,0,0,1,0,sad
003/tNpZtigMc4g.mp4/0241.mp4,0241_0187_0001,0,0,1,0,1,0,0,0,1,0,0,0,sad
003/Ecivp8t3MdY.mp4/0104.mp4,0104_0141_0002,1,0,2,3,3,0,1,0,1,0,1,0,sad
003/bhlFavrh7WU.mp4/0347.mp4,0347_0156_0001,0,0,0,0,1,0,1,0,0,2,1,0,happy
003/HV0H6oc4Kvs.mp4/0010.mp4,0010_0171_0001,0,0,0,0,0,0,0,0,0,2,2,0,happy
003/KVq6If6ozMY.mp4/0376.mp4,0376_0347_0001,0,0,4,3,4,0,0,0,0,0,2,0,sad
003/_a9SWtcaNj8.mp4/0576.mp4,0576_0111_0003,2,2,0,0,0,0,3,0,1,0,0,0,neutral
003/l2XO3tQk8lI.mp4/0391.mp4,0391_0171_0001,0,0,0,2,2,0,0,0,0,0,1,0,sad
003/_mAfwH6i90E.mp4/0779.mp4,0779_0179_0002,0,0,0,0,0,0,3,1,2,2,2,0,happy
003/4gVsDd8PV9U.mp4/0510.mp4,0510_0172_0001,0,0,0,0,0,0,4,3,0,0,4,2,other
003/HJzgJ9ZjvJk.mp4/0923.mp4,0923_0178_0002,0,0,0,0,1,0,3,0,2,0,0,0,happy
003/Ksd1JQFHYWA.mp4/0316.mp4,0316_0140_0008,0,0,0,0,0,0,1,0,0,1,1,0,happy
003/cKA-qeZuH_w.mp4/0162.mp4,0162_0132_0003,0,0,0,0,0,0,4,0,0,4,0,0,happy
003/YYWdB7h1INo.mp4/0058.mp4,0058_0185_0003,2,1,1,1,1,0,0,0,0,0,1,0,sad
003/vfjywN5CN0Y.mp4/0016.mp4,0016_0239_0002,0,0,1,0,0,0,3,1,2,3,2,0,happy
003/jgAwJ0RqmYg.mp4/0159.mp4,0159_0089_0001,0,0,0,0,2,0,1,0,0,0,0,0,sad
003/2qQs3Y9OJX0.mp4/0543.mp4,0543_0207_0001,0,0,0,2,2,0,0,0,0,0,1,0,sad
003/K--hW14uzA0.mp4/0997.mp4,0997_0055_0004,3,0,0,0,2,0,1,0,0,0,1,0,sad
003/cKA-qeZuH_w.mp4/0056.mp4,0056_0243_0001,0,0,0,0,0,0,2,2,0,2,1,0,happy
003/ax3q-RkVIt4.mp4/0411.mp4,0411_0157_0002,1,0,0,0,0,0,1,1,0,0,1,0,other
003/rFgb2ECMcrY.mp4/0875.mp4,0875_0115_0001,0,2,0,2,2,0,0,0,0,0,0,0,sad
003/_a9SWtcaNj8.mp4/0629.mp4,0629_0158_0002,1,0,0,1,1,0,2,0,1,0,2,0,other
003/_7oWZq_s_Sk.mp4/1134.mp4,1134_0385_0001,0,0,0,0,1,0,0,0,0,0,1,0,other
003/_7oWZq_s_Sk.mp4/0303.mp4,0303_0137_0001,0,0,0,0,0,0,0,3,2,0,0,2,other
003/2qQs3Y9OJX0.mp4/0093.mp4,0093_0168_0001,0,0,0,0,0,0,3,1,2,2,1,0,happy
003/gjdgj04FzR0.mp4/0269.mp4,0269_0186_0003,1,0,0,3,0,0,0,0,0,2,0,0,sad
003/_mAfwH6i90E.mp4/0718.mp4,0718_0282_0002,0,1,0,1,2,0,2,0,0,0,0,0,sad
003/c9pEMjPT16M.mp4/0404.mp4,0404_0244_0001,0,0,1,2,3,0,0,0,0,0,0,0,sad
003/uNT6HrrnqPU.mp4/0746.mp4,0746_0142_0002,0,0,0,1,1,0,0,0,0,0,0,0,sad
003/jqZpiHlJUig.mp4/0265.mp4,0265_0051_0002,0,0,0,0,2,0,0,3,0,0,0,0,neutral
003/IKdBLciu_-A.mp4/0655.mp4,0655_0115_0003,0,0,0,0,1,0,0,0,0,0,0,0,sad
003/F3dPH6Xqf5M.mp4/0356.mp4,0356_0062_0001,0,0,0,2,2,0,0,0,0,0,0,0,sad
003/F3dPH6Xqf5M.mp4/0375.mp4,0375_0048_0001,0,2,0,2,0,0,0,0,0,0,0,0,sad
003/uzPI7FcF79U.mp4/0284.mp4,0284_0145_0002,1,2,0,2,0,0,1,0,1,1,0,0,sad
003/sADELCyj10I.mp4/0380.mp4,0380_0105_0005,0,1,0,1,1,0,0,0,0,0,0,0,sad
003/2qQs3Y9OJX0.mp4/0530.mp4,0530_0203_0001,0,0,0,1,1,0,1,0,0,1,1,0,neutral
003/5YPjcdLbs5g.mp4/0314.mp4,0314_0159_0001,0,0,0,2,0,0,0,0,0,0,0,0,sad
003/32HR3MnDZ8g.mp4/0222.mp4,0222_0243_0002,0,0,0,0,0,0,1,0,0,2,1,1,sad
003/_a9SWtcaNj8.mp4/0063.mp4,0063_0122_0002,1,0,2,1,1,0,1,0,0,2,0,0,sad
003/UIy730JrFIc.mp4/0600.mp4,0600_0143_0001,0,1,2,0,0,0,0,0,0,1,0,0,sad
003/2bxKkUgcqpk.mp4/0189.mp4,0189_0161_0001,0,0,2,1,2,0,0,0,1,0,1,0,sad
003/2fwni_Kjf2M.mp4/0196.mp4,0196_0040_0001,0,0,0,0,2,0,2,0,0,0,0,0,neutral
003/NEQ7Wpf-EtI.mp4/0856.mp4,0856_0117_0002,0,0,0,1,1,0,0,0,0,0,1,0,sad
003/Ekwy7wzLfjc.mp4/0109.mp4,0109_0135_0003,1,1,0,2,2,0,0,0,0,0,1,0,sad
003/CrlfWnsS7ac.mp4/0514.mp4,0514_0206_0002,1,0,0,1,2,0,0,0,0,0,0,0,sad
003/J4bt4y9ShTA.mp4/0375.mp4,0375_0077_0001,0,0,0,1,2,0,1,0,0,0,1,0,sad
003/ax3q-RkVIt4.mp4/0360.mp4,0360_0212_0001,0,0,0,1,1,0,0,0,0,1,0,0,sad
003/iK4Y-JKRRAc.mp4/0186.mp4,0186_0166_0001,0,0,0,3,2,0,0,0,0,2,1,0,sad
003/NEQ7Wpf-EtI.mp4/0586.mp4,0586_0108_0002,1,0,2,1,2,0,3,0,0,1,1,0,sad
003/_mAfwH6i90E.mp4/1297.mp4,1297_0220_0002,1,0,0,1,3,0,0,0,0,0,1,1,sad
003/hHgg9WI8dTk.mp4/0163.mp4,0163_0199_0001,0,0,0,1,2,0,0,0,0,0,0,0,sad
003/Ksd1JQFHYWA.mp4/0313.mp4,0313_0176_0001,0,0,0,0,0,0,0,2,1,3,3,0,happy
003/VMNmRlhFT-o.mp4/0100.mp4,0100_0149_0001,1,0,2,1,1,0,1,0,0,1,0,0,sad
003/uNT6HrrnqPU.mp4/0438.mp4,0438_0110_0005,1,1,0,1,2,0,0,0,0,0,0,0,sad
003/0f39OWEqJ24.mp4/0560.mp4,0560_0203_0001,0,0,0,0,0,0,0,3,0,1,1,0,happy
003/phrYEKv0rmw.mp4/0169.mp4,0169_0109_0002,1,0,0,2,1,0,0,0,0,0,1,0,sad
003/_7oWZq_s_Sk.mp4/0616.mp4,0616_0254_0001,0,1,0,1,1,0,0,0,0,0,0,0,sad
003/5milLu-6bWI.mp4/0188.mp4,0188_0173_0002,1,0,0,0,1,0,0,1,0,3,1,0,other
003/_a9SWtcaNj8.mp4/0946.mp4,0946_0125_0001,0,0,0,2,0,0,4,1,0,0,2,0,neutral
003/sADELCyj10I.mp4/0192.mp4,0192_0147_0001,1,0,0,0,0,0,1,0,0,1,1,0,happy
003/HKjR70GCRPE.mp4/1058.mp4,1058_0186_0002,0,0,0,2,1,0,0,0,0,0,0,0,sad
003/b5pRYl_djbs.mp4/0100.mp4,0100_0077_0003,2,0,0,0,0,0,0,0,0,0,2,0,happy
003/CZ2NP8UsPuE.mp4/0148.mp4,0148_0174_0001,0,0,0,0,1,0,0,1,0,4,1,0,happy
003/_mAfwH6i90E.mp4/0241.mp4,0241_0235_0001,0,1,0,1,2,0,0,0,1,2,1,0,sad
003/u1ltv6r14KQ.mp4/0532.mp4,0532_0181_0001,0,0,4,0,0,0,0,0,0,0,0,0,sad
003/F3dPH6Xqf5M.mp4/0245.mp4,0245_0187_0002,1,2,0,1,1,0,0,0,0,0,0,0,sad
003/gjdgj04FzR0.mp4/0039.mp4,0039_0194_0003,1,0,1,1,1,0,0,0,0,1,0,0,sad
003/iK4Y-JKRRAc.mp4/0432.mp4,0432_0163_0001,0,0,1,1,0,0,0,0,0,4,0,2,happy
003/c9pEMjPT16M.mp4/0290.mp4,0290_0283_0002,0,1,3,1,1,0,0,0,0,0,0,0,sad
003/KWoSGtglCms.mp4/0214.mp4,0214_0151_0001,0,0,0,0,0,0,4,1,0,2,1,3,happy
003/l2XO3tQk8lI.mp4/0322.mp4,0322_0182_0001,0,0,1,0,0,0,0,0,0,2,3,0,happy
003/_7oWZq_s_Sk.mp4/1037.mp4,1037_0467_0002,0,0,0,0,1,0,0,0,1,1,1,1,other
003/5milLu-6bWI.mp4/0054.mp4,0054_0222_0001,0,2,0,3,2,0,2,0,1,1,1,0,sad
003/5milLu-6bWI.mp4/0393.mp4,0393_0312_0002,0,2,0,2,0,0,1,0,1,1,0,1,sad
003/K_SpqDJnlps.mp4/0016.mp4,0016_0117_0001,0,0,0,1,1,0,0,0,0,0,1,0,sad
003/_mAfwH6i90E.mp4/0836.mp4,0836_0182_0001,0,0,0,1,1,1,1,1,1,0,1,0,neutral
003/oD_wxyTHJ2I.mp4/0690.mp4,0690_0167_0001,0,1,1,1,1,0,0,0,0,0,0,0,sad
003/D-BJTU6NxZ8.mp4/0404.mp4,0404_0122_0001,0,0,0,0,1,0,1,0,1,0,0,0,sad
003/Ecivp8t3MdY.mp4/0204.mp4,0204_0137_0002,0,0,0,0,0,0,3,0,0,2,0,0,happy
003/C25wkwAMB-w.mp4/0656.mp4,0656_0129_0002,0,0,0,0,1,0,0,0,0,1,0,0,sad
003/rFgb2ECMcrY.mp4/0603.mp4,0603_0195_0002,1,0,1,0,1,0,2,0,0,1,0,0,sad
003/BY3sZmvUp-0.mp4/0296.mp4,0296_0091_0001,0,0,0,0,1,0,4,0,2,0,0,0,happy
003/HKjR70GCRPE.mp4/0200.mp4,0200_0135_0002,1,0,0,2,1,0,0,0,0,0,1,0,sad
003/er7eeiJB6dI.mp4/0018.mp4,0018_0116_0002,0,0,0,0,1,0,0,0,0,4,0,0,happy
003/_mAfwH6i90E.mp4/0427.mp4,0427_0158_0002,1,0,0,0,0,0,2,0,0,0,1,0,other
003/P90hF2S1JzA.mp4/0313.mp4,0313_0200_0002,0,0,0,0,1,0,0,0,0,0,0,0,sad
003/J4bt4y9ShTA.mp4/0005.mp4,0005_0037_0001,0,0,0,0,0,0,4,0,2,0,0,0,other
003/2qQs3Y9OJX0.mp4/0793.mp4,0793_0113_0002,1,0,0,0,1,0,3,0,0,2,0,0,happy
003/IKdBLciu_-A.mp4/0475.mp4,0475_0152_0001,0,0,0,0,0,0,0,0,0,1,1,0,happy
003/iSlDMboCSao.mp4/0345.mp4,0345_00993_0001,0,0,2,0,0,0,0,0,0,3,0,0,sad
003/E7JcKooKVsM.mp4/0006.mp4,0006_0189_0002,0,0,0,0,1,0,2,2,0,1,1,0,happy
003/_7oWZq_s_Sk.mp4/0513.mp4,0513_0223_0002,0,0,0,0,2,0,4,1,0,0,2,0,other
003/D-BJTU6NxZ8.mp4/0437.mp4,0437_0194_0001,0,0,0,1,1,0,0,0,0,0,1,0,neutral
